id,creado_en,fecha_vencimiento,canal,texto_original,area,tema,intencion,estado,prioridad,longitud_texto,numero_palabras,tiene_pregunta,tiene_fecha,texto_limpio,texto_estandar,fecha_detectada,lugar,longitud_tokens,verbo_principal,cambios,es_ambiguo,es_fecha_default
315,04/09/2027,04/10/2027,Texto,Hacer una croquetas en Notion,Familia,Responsabilidades,Tarea,Pendiente,3,29,5,0,0,hacer una croquetas en notion,Hacer croquetas en Notion,2026-02-21T00:00:00,,5,Hacer,"[""Reformulación de 'hacer una croquetas' a 'Hacer croquetas'""]",False,True
373,07/05/2026,16/05/2026,Texto,Documentar una llamada a familia hoy,Familia,Salida familiar,Tarea,Pendiente,2,36,6,0,0,documentar una llamada a familia hoy,Documentar una llamada a la familia.,2026-02-21T00:00:00,,8,Documentar,['Se ajustó la frase para mayor claridad y naturalidad.'],False,True
441,28/05/2026,15/06/2026,Voz,Cita: croquetas,Familia,Responsabilidades,Cita,Pendiente,3,15,2,0,0,cita: croquetas,Agendar cita para croquetas.,2026-02-21T00:00:00,,6,Agendar,[],False,True
443,18/08/2026,25/08/2026,Texto,Organizar mi comida familiar en Notion,Familia,Salida familiar,Tarea,Pendiente,4,38,6,0,0,organizar mi comida familiar en notion,Organizar la comida familiar en Notion,2026-02-21T00:00:00,,8,Organizar,[],False,True
500,10/05/2027,01/06/2027,Voz,Cita con comida familiar,Familia,Responsabilidades,Cita,Pendiente,4,24,4,0,0,cita con comida familiar,Agendar cita con la familia para comer.,2026-02-21T00:00:00,,10,Agendar,['Reformulación para mayor claridad y naturalidad.'],False,True
504,10/11/2027,26/11/2027,Voz,Armar el desparasitacion,Familia,Responsabilidades,Tarea,Pendiente,2,24,3,0,0,armar el desparasitacion,Armar la desparasitacion.,2026-02-21T00:00:00,,5,Armar,[],False,True
547,13/09/2026,29/09/2026,Voz,Limpiar una comida familiar esta semana,Familia,Responsabilidades,Tarea,Pendiente,2,39,6,0,0,limpiar una comida familiar esta semana,Limpiar después de la comida familiar,2026-02-21T00:00:00,,7,Limpiar,"['Reformulación para mayor claridad', ""Ajuste de la acción a 'Limpiar después de la comida familiar'""]",False,True
561,08/02/2027,02/03/2027,Texto,Junta veterinario,Familia,Responsabilidades,Cita,Pendiente,4,17,2,0,0,junta veterinario,Agendar una junta con el veterinario,2026-02-21T00:00:00,,7,Agendar,['Reformulación para mayor claridad y naturalidad'],False,True
581,03/02/2026,25/02/2026,Voz,"Super rapido, o sea cena con familia este miercoles a las 9:30.",Familia,Salida familiar,Cita,Pendiente,3,63,12,0,1,super rapido o sea cena con familia este miercoles a las 9:30,Cenar con la familia a las 21:30,2026-02-22T21:30:00,,7,Cenar,"[""Reformulación de 'super rapido o sea cena con familia este miercoles a las 9:30' a una instrucción clara y ejecutable.""]",False,False
582,26/02/2026,21/03/2026,Voz,"A ver, por fa cumpleanos de un familiar en un mes, o sea el 21 de marzo de 2026 a las 21:00.",Familia,Salida familiar,Cita,Pendiente,3,92,22,0,1,a ver por fa cumpleanos de un familiar en un mes o sea el 21 de marzo de 2026 a las 21:00,Verificar el cumpleaños de un familiar.,2026-03-21T21:00:00,,8,Verificar,"['Reformulación de la frase para mayor claridad', 'Extracción de la fecha y hora']",False,False
583,09/02/2026,20/02/2026,Voz,Te dejo esto: cita de cena con familia para el 20 de febrero a las 8:00.,Familia,Salida familiar,Cita,Pendiente,3,72,16,0,1,te dejo esto: cita de cena con familia para el 20 de febrero a las 8:00,Agendar cita de cena con la familia,2026-02-20T20:00:00,,8,Agendar,"['Reformulación de la frase para mayor claridad', 'Extracción de la fecha y hora']",False,False
584,29/07/2027,02/08/2027,Voz,"Ehm, Clase de reunion familiar el proximo ano el 2 de agosto de 2027 a las 10:30 (3 hrs).",Familia,Salida familiar,Cita,Pendiente,3,89,19,0,1,ehm clase de reunion familiar el proximo ano el 2 de agosto de 2027 a las 10:30 3 hrs,Agendar clase de reunión familiar el 2027-08-02 a las 10:30.,2027-08-02T10:30:00,,10,Agendar,"['Reformulación de la frase para mayor claridad', 'Eliminación de información redundante sobre duración']",False,False
585,31/01/2027,08/02/2027,Voz,"Oigan, este visita a casa de mi mama el proximo ano, el 8 de febrero de 2027 a las 6:30.",Familia,Salida familiar,Cita,Pendiente,1,88,20,0,1,oigan este visita a casa de mi mama el proximo ano el 8 de febrero de 2027 a las 6:30,Visitar a mi mamá el 2027-02-08 a las 18:30.,2027-02-08T18:30:00,casa de mi mamá,10,Visitar,"['Reformulación de la frase para mayor claridad', 'Ajuste de la hora a formato de 24 horas']",False,False
586,08/12/2026,11/12/2026,Voz,"Oye, literal visita a casa de mi mama este viernes a las 18:00, si se mueve queda para el 11 de diciembre a las 18:00.",Familia,Salida familiar,Cita,Pendiente,2,118,25,0,1,oye literal visita a casa de mi mama este viernes a las 18:00 si se mueve queda para el 11 de diciembre a las 18:00,Visitar a casa de mi mamá el 2023-11-03T18:00:00.,2023-11-03T18:00:00,casa de mi mamá,12,Visitar,"['Reformulación de la frase para mayor claridad', 'Extracción de la fecha y hora específica']",False,False
648,02/04/2026,27/04/2026,Voz,"Oigan, mmm comida familiar el 27 de abril a las 7:30 (1 hr).",Familia,Salida familiar,Cita,Pendiente,2,60,13,0,1,oigan mmm comida familiar el 27 de abril a las 7:30 1 hr,Agendar comida familiar,2026-04-27T19:30:00,,4,Agendar,['Se eliminó la referencia a la duración de 1 hr ya que no es necesaria para la acción ejecutable.'],False,False
4,12/04/2027,02/05/2027,Texto,Pagar tarjeta,Finanzas,Pagos,Tarea,Pendiente,3,13,2,0,0,pagar tarjeta,Pagar la tarjeta,2026-02-21T00:00:00,,4,Pagar,[],False,True
11,25/08/2026,02/09/2026,Texto,Pagar recibo de luz.,Finanzas,Pagos,Nota,Pendiente,4,20,4,0,0,pagar recibo de luz,Pagar el recibo de luz.,2026-02-21T00:00:00,,6,Pagar,[],False,True
13,15/08/2026,18/08/2026,Voz,Pagar mantenimiento de conjunto habitacional.,Finanzas,Pagos,Tarea,Pendiente,1,45,5,0,0,pagar mantenimiento de conjunto habitacional,Pagar el mantenimiento del conjunto habitacional.,2026-02-21T00:00:00,conjunto habitacional,9,Pagar,"[""Se agregó 'el' antes de 'mantenimiento' para mayor claridad."", ""Se ajustó 'de conjunto habitacional' a 'del conjunto habitacional'.""]",False,True
35,29/01/2027,20/02/2027,Voz,Revisar saldo de ahorro,Finanzas,Ahorro,Tarea,Pendiente,2,23,4,0,0,revisar saldo de ahorro,Revisar el saldo de ahorro,2026-02-21T00:00:00,,6,Revisar,[],False,True
36,14/06/2026,16/06/2026,Texto,Subir facturas al SAT,Finanzas,Revision financiera,Tarea,Pendiente,1,21,4,0,0,subir facturas al sat,Subir las facturas al SAT.,2026-02-21T00:00:00,,7,Subir,"[""Agregado artículo 'las' antes de 'facturas'"", 'Reformulada la frase para mayor claridad']",False,True
66,18/08/2027,15/09/2027,Voz,Agendar la pago de servicios y archivar,Finanzas,Pagos,Tarea,Pendiente,1,39,7,0,0,agendar la pago de servicios y archivar,Agendar el pago de servicios.,2026-02-21T00:00:00,,30,Agendar,"[""Se eliminó 'y archivar' para mayor claridad.""]",False,True
70,12/04/2027,28/04/2027,Texto,Salida: ahorro,Finanzas,Ahorro,Cita,Pendiente,1,14,2,0,0,salida: ahorro,Iniciar un ahorro.,2026-02-21T00:00:00,,4,Iniciar,[],False,True
74,19/02/2027,01/03/2027,Voz,Preparar la ahorro y dar seguimiento,Finanzas,Ahorro,Tarea,Pendiente,3,36,6,0,0,preparar la ahorro y dar seguimiento,Preparar el ahorro y dar seguimiento.,2026-02-21T00:00:00,,10,Preparar,[],False,True
77,28/08/2027,02/09/2027,Voz,Llamada de mis finanzas 2026,Finanzas,Revision financiera,Cita,Pendiente,4,28,5,0,0,llamada de mis finanzas 2026,Llamar para revisar mis finanzas.,2026-01-01T00:00:00,,7,Llamar,['Reformulación de la frase para mayor claridad.'],False,False
96,12/06/2027,19/06/2027,Texto,Preguntas: transferencia bancaria,Finanzas,Pagos,Nota,Pendiente,2,33,3,0,0,preguntas: transferencia bancaria,Realizar una transferencia bancaria.,2026-02-21T00:00:00,,5,Realizar,[],False,True
117,22/08/2026,29/08/2026,Voz,Entrega de mis finanzas 2026,Finanzas,Revision financiera,Cita,Pendiente,1,28,5,0,0,entrega de mis finanzas 2026,Entregar mis finanzas.,2026-01-01T00:00:00,,4,Entregar,['Reformulación para claridad y naturalidad'],False,False
134,24/10/2027,19/11/2027,Voz,Guardar una pago de servicios,Finanzas,Pagos,Tarea,Pendiente,1,29,5,0,0,guardar una pago de servicios,Guardar un pago de servicios.,2026-02-21T00:00:00,,6,Guardar,[],False,True
137,31/01/2026,19/02/2026,Voz,Etiquetar la facturas en Notion,Finanzas,Revision financiera,Tarea,Pendiente,1,31,5,0,0,etiquetar la facturas en notion,Etiquetar las facturas en Notion,2026-02-21T00:00:00,Notion,7,Etiquetar,"[""Se agregó el artículo 'las' para mayor claridad.""]",False,True
158,03/02/2027,05/03/2027,foto,Renovar mi tarjeta de credito,Finanzas,Revision financiera,Tarea,Pendiente,2,29,5,0,0,renovar mi tarjeta de credito,Renovar la tarjeta de crédito.,2026-02-21T00:00:00,,5,Renovar,[],False,True
159,01/12/2026,26/12/2026,Voz,Cita con pago de servicios,Finanzas,Pagos,Cita,Pendiente,1,26,5,0,0,cita con pago de servicios,Agendar cita para pago de servicios.,2026-02-21T00:00:00,,8,Agendar,['Reformulación para mayor claridad y naturalidad.'],False,True
174,23/12/2026,14/01/2027,Voz,Documentar mi impuestos con checklist,Finanzas,Revision financiera,Tarea,Pendiente,1,37,5,0,0,documentar mi impuestos con checklist,Documentar mis impuestos con el checklist.,2026-02-21T00:00:00,,10,Documentar,[],False,True
179,08/06/2027,10/06/2027,Texto,Cita: presupuesto mensual,Finanzas,Revision financiera,Cita,Pendiente,3,25,3,0,0,cita: presupuesto mensual,Revisar el presupuesto mensual,2026-02-21T00:00:00,,5,Revisar,[],False,True
217,04/02/2027,19/02/2027,Voz,Cancelar mi fondo de emergencia hoy,Finanzas,Ahorro,Tarea,Pendiente,2,35,6,0,0,cancelar mi fondo de emergencia hoy,Cancelar el fondo de emergencia.,2026-02-21T00:00:00,,6,Cancelar,"[""Se eliminó 'mi' para mayor claridad."", 'Se ajustó la estructura para que suene más natural.']",False,True
226,27/03/2026,09/04/2026,Voz,Notas sobre: suscripciones,Finanzas,Revision financiera,Nota,Pendiente,4,26,3,0,0,notas sobre: suscripciones,Revisar suscripciones,2026-02-21T00:00:00,,3,Revisar,[],False,True
238,13/04/2027,29/04/2027,Texto,Check-in | fondo de emergencia,Finanzas,Ahorro,Cita,Pendiente,1,30,5,0,0,check in fondo de emergencia,Revisar el fondo de emergencia,2026-02-21T00:00:00,,5,Revisar,[],False,True
245,10/08/2027,17/08/2027,Voz,Editar mi transferencia bancaria,Finanzas,Pagos,Tarea,Pendiente,2,32,4,0,0,editar mi transferencia bancaria,Editar la transferencia bancaria.,2026-02-21T00:00:00,,5,Editar,[],False,True
261,13/09/2026,02/10/2026,Voz,Cerrar mi suscripciones en Notion,Finanzas,Revision financiera,Tarea,Pendiente,1,33,5,0,0,cerrar mi suscripciones en notion,Cerrar la suscripción en Notion,2026-02-21T00:00:00,,7,Cerrar,['Reformulación para mayor claridad y naturalidad'],False,True
276,13/05/2027,01/06/2027,Voz,Anotar mi ahorro con checklist,Finanzas,Ahorro,Tarea,Pendiente,4,30,5,0,0,anotar mi ahorro con checklist,Anotar el ahorro utilizando un checklist.,2026-02-21T00:00:00,,10,Anotar,['Reformulación para mayor claridad y naturalidad.'],False,True
293,24/08/2027,18/09/2027,Texto,Opciones para: pago de servicios,Finanzas,Pagos,Nota,Pendiente,2,32,5,0,0,opciones para: pago de servicios,Revisar opciones para el pago de servicios.,2026-02-21T00:00:00,,10,Revisar,"[""Se agregó el artículo 'el' para mayor claridad.""]",False,True
308,27/05/2027,28/05/2027,Voz,Preguntas: transferencia bancaria,Finanzas,Pagos,Nota,Pendiente,2,33,3,0,0,preguntas: transferencia bancaria,Realizar una transferencia bancaria.,2026-02-21T00:00:00,,5,Realizar,[],False,True
321,17/01/2027,14/02/2027,Texto,Cerrar el tarjeta de credito esta semana,Finanzas,Revision financiera,Tarea,Pendiente,3,40,7,0,0,cerrar el tarjeta de credito esta semana,Cerrar la tarjeta de crédito.,2026-02-21T00:00:00,,6,Cerrar,"[""Se eliminó 'esta semana' para mayor claridad.""]",False,True
326,27/03/2026,16/04/2026,Voz,Pendiente por decidir: presupuesto de viaje,Finanzas,Revision financiera,Nota,Pendiente,3,43,6,0,0,pendiente por decidir: presupuesto de viaje,Decidir el presupuesto de viaje,2026-02-21T00:00:00,,6,Decidir,['Reformulación de la frase para mayor claridad'],False,True
328,26/08/2027,25/09/2027,Texto,Confirmar el transferencia bancaria en Notion,Finanzas,Revision financiera,Tarea,Pendiente,1,45,6,0,0,confirmar el transferencia bancaria en notion,Confirmar la transferencia bancaria en Notion,2026-02-21T00:00:00,Notion,8,Confirmar,[],False,True
335,07/01/2026,29/01/2026,Texto,Hacer una CETES,Finanzas,Ahorro,Tarea,Pendiente,2,15,3,0,0,hacer una cetes,Hacer una inversión en CETES.,2026-02-21T00:00:00,,6,Hacer,['Reformulación para mayor claridad y naturalidad.'],False,True
336,28/07/2026,21/08/2026,Voz,Etiquetar mi seguro de viaje en Notion,Finanzas,Revision financiera,Tarea,Pendiente,2,38,7,0,0,etiquetar mi seguro de viaje en notion,Etiquetar el seguro de viaje en Notion,2026-02-21T00:00:00,Notion,8,Etiquetar,"['Reformulación para mayor claridad', ""Extracción del lugar 'Notion'""]",False,True
347,17/09/2026,30/09/2026,Voz,Respaldar una presupuesto mensual,Finanzas,Revision financiera,Tarea,Pendiente,2,33,4,0,0,respaldar una presupuesto mensual,Respaldar el presupuesto mensual,2026-02-21T00:00:00,,5,Respaldar,[],False,True
350,04/12/2026,18/12/2026,Voz,Entrega | impuestos,Finanzas,Pagos,Cita,Pendiente,3,19,3,0,0,entrega impuestos,Entregar impuestos,2026-02-21T00:00:00,,3,Entregar,[],False,True
371,23/12/2025,18/01/2026,Texto,Prioridades de: transferencia bancaria,Finanzas,Pagos,Nota,Pendiente,4,38,4,0,0,prioridades de: transferencia bancaria,Iniciar transferencia bancaria.,2026-02-21T00:00:00,,4,Iniciar,[],False,True
391,22/01/2026,13/02/2026,Texto,Documentar el presupuesto de viaje,Finanzas,Revision financiera,Tarea,Pendiente,2,34,5,0,0,documentar el presupuesto de viaje,Documentar el presupuesto de viaje.,2026-02-21T00:00:00,,6,Documentar,[],False,True
394,23/10/2026,21/11/2026,Voz,Definir: facturas,Finanzas,Revision financiera,Nota,Pendiente,3,17,2,0,0,definir: facturas,Definir las facturas.,2026-02-21T00:00:00,,5,Definir,[],False,True
405,16/01/2027,13/02/2027,Texto,Seguimiento de estado de cuenta,Finanzas,Revision financiera,Cita,Pendiente,1,31,5,0,0,seguimiento de estado de cuenta,Realizar seguimiento del estado de cuenta.,2026-02-21T00:00:00,,7,Realizar,[],False,True
426,12/12/2027,22/12/2027,Voz,Prioridades de: transferencia bancaria,Finanzas,Pagos,Nota,Pendiente,3,38,4,0,0,prioridades de: transferencia bancaria,Realizar una transferencia bancaria.,2026-02-21T00:00:00,,5,Realizar,[],False,True
451,14/09/2026,07/10/2026,Voz,Check-in estado de cuenta,Finanzas,Revision financiera,Cita,Pendiente,1,25,4,0,0,check in estado de cuenta,Revisar el estado de cuenta,2026-02-21T00:00:00,,5,Revisar,[],False,True
472,28/09/2026,28/10/2026,Voz,Visita | presupuesto mensual,Finanzas,Revision financiera,Cita,Pendiente,1,28,4,0,0,visita presupuesto mensual,Visitar el presupuesto mensual.,2026-02-21T00:00:00,,5,Visitar,['Reformulación para mayor claridad y naturalidad.'],False,True
485,28/04/2027,23/05/2027,Texto,Llenar una ahorro antes de las 6pm,Finanzas,Ahorro,Tarea,Pendiente,3,34,7,0,0,llenar una ahorro antes de las 6pm,Llenar un ahorro antes de las 18:00:00.,2026-02-21T00:00:00,,8,Llenar,['Ajustar la hora a formato 24 horas.'],False,True
489,19/01/2027,17/02/2027,Texto,Definir: mis finanzas 2026,Finanzas,Revision financiera,Nota,Pendiente,3,26,4,0,0,definir: mis finanzas 2026,Definir mis finanzas,2026-01-01T00:00:00,,4,Definir,[],False,False
509,29/05/2027,24/06/2027,foto,Tema por investigar: estado de cuenta,Finanzas,Revision financiera,Nota,Pendiente,4,37,6,0,0,tema por investigar: estado de cuenta,Investigar el estado de cuenta.,2026-02-21T00:00:00,,6,Investigar,['Reformulación para mayor claridad y naturalidad.'],False,True
515,02/02/2026,27/02/2026,Voz,Prioridades de: mis finanzas 2026,Finanzas,Revision financiera,Nota,Pendiente,2,33,5,0,0,prioridades de: mis finanzas 2026,Revisar mis finanzas.,2026-02-21T00:00:00,,4,Revisar,['Se eliminó la ambigüedad y se formuló como una acción clara.'],False,True
517,09/01/2026,26/01/2026,Texto,Planear mi transferencia bancaria y dejar evidencia,Finanzas,Revision financiera,Tarea,Pendiente,1,51,7,0,0,planear mi transferencia bancaria y dejar evidencia,Planear la transferencia bancaria y dejar evidencia.,2026-02-21T00:00:00,,10,Planear,[],False,True
524,14/02/2027,11/03/2027,Texto,Llamar mi tarjeta de credito en Notion,Finanzas,Revision financiera,Tarea,Pendiente,1,38,7,0,0,llamar mi tarjeta de credito en notion,Llamar a mi tarjeta de crédito en Notion,2026-02-21T00:00:00,Notion,10,Llamar,['Reformulación para mayor claridad y naturalidad'],False,True
526,11/03/2027,28/03/2027,Texto,Reflexionar sobre: pago de servicios,Finanzas,Pagos,Nota,Pendiente,2,36,5,0,0,reflexionar sobre: pago de servicios,Reflexionar sobre el pago de servicios,2026-02-21T00:00:00,,7,Reflexionar,[],False,True
529,29/12/2026,07/01/2027,Texto,Tema por investigar: mis finanzas 2026,Finanzas,Revision financiera,Nota,Pendiente,4,38,6,0,0,tema por investigar: mis finanzas 2026,Investigar sobre mis finanzas.,2026-02-21T00:00:00,,5,Investigar,['Reformulación de la frase para mayor claridad.'],False,True
533,28/08/2027,04/09/2027,Texto,Junta con fondo de emergencia,Finanzas,Ahorro,Cita,Pendiente,3,29,5,0,0,junta con fondo de emergencia,Agendar junta con fondo de emergencia,2026-02-21T00:00:00,,7,Agendar,[],False,True
538,16/04/2026,21/04/2026,Voz,Reflexionar sobre: comisiones,Finanzas,Revision financiera,Nota,Pendiente,3,29,3,0,0,reflexionar sobre: comisiones,Reflexionar sobre las comisiones.,2026-02-21T00:00:00,,5,Reflexionar,[],False,True
548,06/12/2026,30/12/2026,Texto,Salida de seguro de viaje,Finanzas,Revision financiera,Cita,Pendiente,3,25,5,0,0,salida de seguro de viaje,Solicitar la salida del seguro de viaje.,2026-02-21T00:00:00,,8,Solicitar,[],False,True
575,16/02/2026,16/03/2026,Voz,"Ehm, rapido revision de suscripciones el 16 de marzo de 2026 a las 11:00 (30 min).",Finanzas,Revision financiera,Cita,Pendiente,3,82,16,0,1,ehm rapido revision de suscripciones el 16 de marzo de 2026 a las 11:00 30 min,Revisar suscripciones el 2026-03-16 a las 11:00,2026-03-16T11:00:00,,10,Revisar,"[""Eliminación de 'ehm rapido' y '30 min' para mayor claridad.""]",False,False
576,02/05/2026,23/05/2026,Voz,"Nomas para que no se te vaya, tipo revision de presupuesto mensual el 23 de mayo a las 14:00 (1 hr).",Finanzas,Revision financiera,Cita,Pendiente,1,100,21,0,1,nomas para que no se te vaya tipo revision de presupuesto mensual el 23 de mayo a las 14:00 1 hr,Revisar el presupuesto mensual,2026-05-23T14:00:00,,5,Revisar,"[""Eliminada la expresión 'nomas para que no se te vaya tipo'"", 'Ajustada la frase para que sea clara y ejecutable']",False,False
577,28/01/2026,21/02/2026,Voz,"Nomas para que no se te vaya, Clase de pago de seguro el sabado a las 11:00 (3 hrs).",Finanzas,Pagos,Cita,Pendiente,2,84,19,0,1,nomas para que no se te vaya clase de pago de seguro el sabado a las 11:00 3 hrs,Asistir a la clase de pago de seguro el sábado a las 11:00.,2026-02-25T11:00:00,,15,Asistir,"['Reformulación de la frase para mayor claridad', 'Eliminación de información redundante']",False,False
578,23/01/2026,22/02/2026,Voz,"Mira, por fa clase de pago de luz este domingo a las 10:00.",Finanzas,Pagos,Cita,Pendiente,3,59,13,0,1,mira por fa clase de pago de luz este domingo a las 10:00,Revisar la clase de pago de luz,2026-02-19T10:00:00,,7,Revisar,"[""Se eliminó 'mira por fa' para hacer la instrucción más clara y directa."", 'Se ajustó la fecha y hora a un formato estándar.']",False,False
